ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
56,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"That Burlington City Council reconsider Nelson Quarry Staff Direction (SD-29-19), approved by Council at its meeting of September 23, 2019. In accordance with procedure by-law 04-2020, s. 43.",Yes,CARRIED
57,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,,Yes,CARRIED
58,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,,Yes,CARRIED
59,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Amend Nelson Quarry Staff Direction (SD-29-19) from the Planning and Development Committee meeting of September 10, 2019 and approved at the September 23, 2019 Council meeting, by adding ""by May 2020: to the first paragraph and adding the following two paragraphs to the end of the recommendation:
""Direct the Executive Director of Legal Services & Corporation Counsel to brief Council on pertinent legal matters related to the Nelson Quarry by May 2020; and
Direct the City Manager to develop a detailed communications strategy to ensure the public is well briefed on the quarry process by May 2020.""",Yes,CARRIED
60,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Defer the Mayors Report MO-02-20, regarding a City of Burlington Resolution on Expanded Sale and Consumption of Cannabis in public space to a Special Council meeting on March 9, 2020.",Yes,CARRIED
61,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Approve the Burlington Hydro Board of directors' compensation adjustment as outlined in Burlington Hydro letter dated January 28, 2020, item number CSSRA-01-20, with implementation to take place in the current 2020 calendar year.",Yes,CARRIED
62,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,Instruct the City Solicitor or her designate to proceed in accordance with the instructions sought in confidential legal department report L-03-20.,Yes,CARRIED
63,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Direct the Director of City Building to report back to the Planning and Development Committee on the land use development application and review process related to the proposed Nelson Quarry expansion, including but not limited to the following by May 2020:

summary of the process including decision points
anticipated timeline for process steps
roles and responsibilities of review agencies
a summary of process and outcomes of the previous proposal for expansion
a summary of any new provincial legislation related to aggregate resources  (SD-29-19); and

Direct the Executive Director of Legal Services & Corporation Counsel to brief Council on pertinent legal matters related to the Nelson Quarry by May 2020; and
Direct the City Manager to develop a detailed communications strategy to ensure the public is well briefed on the quarry process by May 2020.",Yes,CARRIED
64,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Council of the City of Burlington endorses the resolution approved by Halton Regional Council at its meeting held Wednesday, February 12, 2020 respecting the CN's proposed Milton Logistics Hub attached as Appendix A to L-7-20.",Yes,CARRIED
65,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Amend Enterprise Resource Planning (ERP) program update (IT-01-20) by adding the following paragraphs to the end of the recommendation:
Direct the City Manager to provide the Corporate Services Strategy Risk and Accountability Committee with an overview of governance and project management structures for corporate projects, including but not limited to, Enterprise Resource Planning (ERP), Enterprise Asset Management System (EAMS), and Customer Relationship Management (CRM), Business Intelligence (BI); and
An initial review to be brought to Committee in May 2020; and
Direct the City Manager to provide the Corporate Services Strategy Risk and Accountability Committee with regular reporting on project status including key deliverables and timelines, risk assessments, change management plans, and readiness assessments.",Yes,CARRIED
66,Regular Meeting of Council,2/24/2020,Marianne Meed Ward,"Receive and file information technology services department report IT-01-20 providing an update on the Enterprise Resource Planning (ERP) program; and
Direct the City Manager to provide the Corporate Services Strategy Risk and Accountability Committee with an overview of governance and project management structures for corporate projects, including but not limited to, Enterprise Resource Planning (ERP), Enterprise Asset Management System (EAMS), and Customer Relationship Management (CRM), Business Intelligence (BI); and
An initial review to be brought to Committee in May 2020; and
Direct the City Manager to provide the Corporate Services Strategy Risk and Accountability Committee with regular reporting on project status including key deliverables and timelines, risk assessments, change management plans, and readiness assessments.",Yes,CARRIED
67,Regular Meeting of Council,2/24/2020,Kelvin Galbraith,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
68,Regular Meeting of Council,2/24/2020,Kelvin Galbraith,"Repeal Screening and Hearing Officer By-law 40-2018; and
Approve the enactment of a by-law to establish and appoint positions of Screening Officer and Hearing Officer in the City of Burlington, attached as Appendix A to transportation services department report TS-02-20, in a form satisfactory to the City Solicitor, as its replacement.",Yes,CARRIED
69,Regular Meeting of Council,2/24/2020,Kelvin Galbraith,"State an intention to amend By-law 61-2008 pursuant to Part IV of the Ontario Heritage Act, section 30.1(1), as shown in the draft amending by-law attached as Appendix C to community planning report PL-04-20; and
Direct the Director of Community Planning to provide notice of Councils intention to amend By-law 61-2008, in accordance with section 30.1(1) of the Ontario Heritage Act; and
Authorize the City Clerk to present the amending by-law to Council, provided there is no objection to the statement of intention to amend designation By-law 61-2008; and
Authorize the City Clerk to take the necessary actions in the event of any objection to the statement of intention to amend By-law 61-2008 pursuant to Part IV of the Ontario Heritage Act, section 29(7).",Yes,CARRIED
70,Regular Meeting of Council,2/24/2020,Kelvin Galbraith,"Endorse the distribution of servicing allocation through the 2020 Regional Allocation Program to the landowners / developers of lands described in the Allocation Request (attached as Appendix 1 to community planning department report PL-10-20), and as shown on the Allocation Request Map (attached as Appendix 4 to community planning department report PL-10-20); and
Authorize the Director of Community Planning to endorse any minor changes to the distribution of servicing allocation which may arise as the Region advances the program; and  
Direct the City Clerk to forward a copy of community planning department report PL-10-20 together with Council resolution to the Region of Halton and the Towns of Oakville, Milton and Halton Hills. ",Yes,CARRIED
