ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
68,Regular Meeting of Council,3/25/2019,Rory Nisan,"Receive and file department of city building report PB-18-19 and its appendices regarding the City of Burlington Submission on the Proposed Amendment 1 to the Growth Plan for the Greater Golden Horseshoe, 2017; and
Direct the Director of City Building to submit the appendices, as amended, to department of city building report PB-18-19 as the City of Burlington Submission on the Proposed Amendment 1 to the Growth Plan for the Greater Golden Horseshoe, 2017 by the comment submission deadline of February 28, 2019; and
Direct the Director of City Building to provide any additional comments to the Province, if any, upon Council approval on March 25, 2019; and
Direct the Director of City Building to include the following in the Citys submission to the Province related to the Proposed Amendment 1 to the Growth Plan for the Greater Golden Horseshoe, 2017:
City of Burlington Council endorses and reinforces that Regional growth targets are calculated across the Region, which allows for individual municipality variations; and
Intensification and density targets applications will continue to be fully examined through the Regions municipal comprehensive review to ensure its implementation fully reflects local contexts and conditions; and
Notwithstanding that the growth forecasts and density targets are minimums and municipalities are encouraged to go beyond them, the forecasts and targets are relevant to planning and must guide planning decisions given their relationship to infrastructure planning and development charge calculations among other community planning considerations; and
Municipalities should be considered compliant with provincial legislation when meeting the forecasts and targets, and any decisions to go beyond minimums should be a municipal decision based on local circumstances; and
Once a municipality has met their forecasts and targets in a defined area, or across the municipality, or both, they can only be altered through a five year Official Plan Review; and
In addition to Best Planning Estimates, local municipal planning estimates outside of designated greenfield areas must be incorporated into infrastructure, population and employment service planning.",Yes,CARRIED
69,Regular Meeting of Council,3/25/2019,Rory Nisan,"Approve sole source procurement for the aerial application of the biological pesticide Bacillus thuringiensis Kurstaki (Btk) in spring 2019. The services, provided by Zimmer Air Services, 9742 Blenheim Road, Blenheim, Ontario N0P 1A0 are quoted at a purchase price of $985.00 per hectare (Ha). Total contract value is estimated at $120,000.00.
 ",Yes,CARRIED
70,Regular Meeting of Council,3/25/2019,Rory Nisan,,Yes,CARRIED
71,Regular Meeting of Council,3/25/2019,Rory Nisan,,Yes,CARRIED
72,Regular Meeting of Council,3/25/2019,Rory Nisan,"Direct the Director of Roads, Parks and Forestry to complete a review of winter operations and provide recommendations to Committee of the Whole for 2020 budget considerations including the following:

Improvements to sidewalk, pathway and bike lane clearing in accordance with recent revisions to the Minimum Maintenance Standards: and
Increased management oversight of winter operations on shifts; and
Increased oversight of contracted services; and
Consideration of changes to equipment and service provision for plowing (10 year contract preparations are commencing); and
Options for enhanced service on residential roads; and
Options for enhanced service on laneways and pathways; and
Options for changes to the Windrow Program; and
Options for enhanced communications; and
Options for salt boxes in neighbourhoods near pathways; and
Consultation with citizen advisory committees for service level suggestions; and
Review of road prioritization / service levels for snow removal; and
Options to purchase a grader or to secure a contract for the operation of a grader, including analysis of the value proposition of those options; and
Report back at a workshop before the 2020 budget.

 ",Yes,CARRIED
73,Regular Meeting of Council,3/25/2019,Rory Nisan,"Direct the Director of Roads, Parks and Forestry to add the path adjacent to the Brant Hills Community Centre to the route of the sidewalk plow, to be plowed with the same priority as sidewalks on a primary route, including salting (consistent with current service standards) for the remainder of winter 2019.",Yes,CARRIED
74,Regular Meeting of Council,3/25/2019,Rory Nisan,"Receive and file finance department report F-06-19 regarding reserve for contingencies as at December 31, 2018.",,CARRIED
75,Regular Meeting of Council,3/25/2019,Rory Nisan,"Direct the City Solicitor or her designate to proceed in accordance with the instructions sought in matters 7, 8, 19, 20, 25 and that the balance of L-2-19 be received and filed.",Yes,CARRIED
76,Regular Meeting of Council,3/25/2019,Rory Nisan,Receive and file legal department report L-01-19 regarding LaSalle Park Marina.,,CARRIED
77,Regular Meeting of Council,3/25/2019,Rory Nisan,"Direct the Director of Transportation Services to complete a detailed assessment of intersections and report back with a business case for the implementation of Red Light Cameras including recommended intersections, program costs and an implementation plan by Q2 of 2020; and
Direct the Director of Transportation Services to continue to participate in the Ontario Traffic Council Automated Speed Enforcement (ASE) working group and report back as program details are available.",Yes,CARRIED
78,Regular Meeting of Council,3/25/2019,Rory Nisan,Direct the Director of Parks and Recreation and the Executive Director of Capital Works to report back to council by Q4 2019 with proposed changes to the leash free implementation criteria through public engagement.,,CARRIED
79,Regular Meeting of Council,3/25/2019,Rory Nisan,Direct the Director of Transportation Services to report back by September 2019 with an update on the ongoing and planned traffic management strategies aimed at improving traffic congestion on Burlington's road network.,,CARRIED
80,Regular Meeting of Council,3/25/2019,Rory Nisan,Direct the Director of Transportation Services to report back by Q3 2019 on recommended road safety improvements for intersections along James Street between Brant Street and Martha Street and on Brant Street from Caroline Street to Lakeshore Road.,,CARRIED
81,Regular Meeting of Council,3/25/2019,Rory Nisan,"Direct the Executive Director of Capital Works to report to council with an update on road condition including PQI, life cycle position, age, status of related underground rehabilitation needs, timing and recommended proposed treatment strategies for the 2020 budget.",,CARRIED
82,Regular Meeting of Council,3/25/2019,Rory Nisan,Approve the 2019  2023 Multi-Year Accessibility Plan attached as Appendix A to capital works department report CW-01-19.,Yes,CARRIED
83,Regular Meeting of Council,3/25/2019,Rory Nisan,"Direct the Interim City Manager to implement Option A regarding the future operation of the Marina at LaSalle Park as outlined in report CM-01-19; and
Direct the Executive Director of Capital Works to proceed with the Request for Proposal for the acquisition of a new floating wave break and report back on the results of the Request for Proposal (Option A); and
Direct the Director of Parks and Recreation to continue negotiations with the LaSalle Park Marina Association for a long-term license agreement for the operation of the Marina at LaSalle Park and report back on the results (Option A); and
Direct the Interim City Manager to report back on alternative governance and operating models and the process for continuance of a community-based public Marina at LaSalle Park and report back to Committee of the Whole on or before July 8, 2019; and
Direct the Director of Parks and Recreation to explore alternative funding options for the Marina at LaSalle Park.
 ",Yes,CARRIED
